date,vol_5d,vol_10d,vol_20d,vol_40d,vol_60d,vol_120d,ret_5d,ret_20d,ret_60d,AAPL_vol,MSFT_vol,NVDA_vol,JPM_vol,KO_vol,PG_vol,XOM_vol,JNJ_vol,WMT_vol,DIS_vol,vol_next
2018-03-12,0.7535728635530519,1.034819066036042,0.9681368796724563,1.318486602067399,1.0986838580607081,0.808229091235322,0.46310416892495504,0.320221435851607,0.08630801306046948,1.415730669937268,1.1259214715336472,2.0144707940336715,1.263700823790385,1.0396924138803136,1.1926130160164228,1.25777812810181,1.2122853448929953,2.6008024466033306,1.4713652168963758,1.457633524636105
2018-03-13,0.9077901202214865,0.9676585983819914,0.9514668981310203,1.318769190383233,1.1026907643574535,0.8110836160737902,0.2831564262844612,0.2144847242233261,0.07572438015000219,1.2385609474657038,1.2924533277017294,1.973060546849869,1.275194378954994,0.9512557749634776,1.118401038893025,1.256021554593865,1.2359542805752026,2.6020285398527507,1.5070372392452953,1.4559906225439962
2018-03-14,0.9724658556215978,0.9160342341747935,0.9651764021083349,1.3201778007121563,1.1035509681815727,0.812950969729602,0.18784928524383754,0.17639100469641344,0.07398271392671109,1.2689227710985171,1.3030238894101822,1.937697235677275,1.3044256254318716,0.9696951623069101,1.1301266784507824,1.2812515454816047,1.2909096881615492,2.5604051390736173,1.4990412396074377,1.4718834211606056
2018-03-15,0.9634453005358959,0.7378119499495425,0.9261784024173637,1.3110305305939796,1.0992650740283014,0.8124960519934036,0.06925739014606709,0.10345802129533066,0.058286428002591664,1.2249249510041043,1.2662870655475758,1.762308179628866,1.1991789022894006,0.970283618573277,1.1141973681866968,1.3110571862449487,1.2915032073642099,2.543236910107023,1.5013456053353746,1.4722381235279183
2018-03-16,0.3121999366332562,0.7340964230633962,0.8842271037555784,1.3110295690072495,1.096689470113249,0.8124730446554216,-0.25709409832537206,0.0450792403753586,0.04952475326351955,1.0038208581098744,1.1919295705005812,1.705220365294998,1.1961199491864738,0.9042021324367863,0.9882335141391991,1.3313596993252235,1.270796143827076,2.5624856244889287,1.4957198157489455,1.4874536902945823
2018-03-19,0.5639745288067353,0.8079637411890711,0.9379215623265238,1.3251075353650523,1.1102334274402557,0.8226701256984589,-0.5026062109262395,-0.024037122653904897,0.03337519903435724,1.0676922762602412,1.2552142049699166,1.8996175461141525,1.1984353857913304,0.8979770196024176,0.9834831301828703,1.353166714935661,1.3653091185481887,2.5242222335445836,1.4834079632646755,1.4800683347025445
2018-03-20,0.6266692657855547,0.8052560689378455,0.9278632780308987,1.317985413644458,1.1103136806669311,0.8227088194693861,-0.3393375720298318,0.015774762841071488,0.03708248287125272,1.0635032896671637,1.2446621126828417,2.0082312206001944,1.1986168234788652,0.7579494937603615,0.9377409897853257,1.3373712864813663,1.3195018416087105,1.2552974568072846,1.4820308649674225,1.4796598840658426
2018-03-21,0.6208354930599906,0.8069342403633183,0.9214633285615551,1.3171777999697079,1.1104762008577456,0.8225897789684784,-0.2750889893738327,0.031049268902578198,0.03045235454033862,1.1837806288978046,1.2162267863505263,1.8784538792715928,1.1948685092081677,0.6850105263700015,0.9571230607108381,1.356045111047863,1.3066726228726884,1.1190369475001647,1.4807037847642017,1.4843546819260753
2018-03-22,1.1532644698083274,1.0915936420876928,1.0805026488676712,1.3707468487051913,1.1575316419407453,0.8555235672278207,-0.7532283488740108,-0.10041571456517961,-0.01077476056285093,1.2080046799174498,1.3837321036013943,1.983601509881183,1.515227728114539,0.6890199441641333,0.9394749436561376,1.3961996283483469,1.4684502333117924,1.0816537426161918,1.496731919517552,1.3813882199769847
2018-03-23,1.1697964432586265,0.9482117258889746,1.0940645311915587,1.405215049671269,1.18943716449719,0.8780094777150252,-1.2012083324396028,-0.2866861759260153,-0.0443048948463254,1.223272908110574,1.3732277401127542,2.10968980349724,1.5142016828895735,0.6560630814222408,0.9341995003083886,1.2879974860663748,1.4612668408166891,1.1406519806246396,1.4623006503275244,1.2817832613624658
